platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
naver,조선시대,reviewer_000368,30,2026-04-23,1.0,영수증,우와 맛읶어요 맛있어 짱이당,15,0,,,,0,-12.0,0,low,0.2,,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naver,할머니의 레시피,reviewer_002387,87,2025-11-03,1.0,,"평일에 오픈시간에 맞춰서 방문했는데도 이미 테이블에 손님들로 가득차있는 찐 맛집이었어요. 아무 정보없이 근처에 오픈한 한식집 찾다가 우연히 들어간 곳이라 너무 깜짝 놀랐는데요,, 왜 그렇게 사람이 많은지 음식들이 나오자마자 바로 알겠더라고요! 진짜 정갈하고 알차게 나오는 한상차림에 맛도 자극적이지 않고 담백하면서 너무 맛있었어요! 가격도 훌륭해서 집 근처라면 자주 방문하고싶은 곳입니다???? 고민중이시라면 꼭 방문해보세요!",238,1,,,,1,18.300000000000004,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,2,6,5,2,0,0,2,0,3,1,3,0,6,0,2,5,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
naver,태양곱창 성수점,reviewer_002203,172,2026-03-14,1.0,,성수오면 무조건 태양곱창 먹어줘야 됩니다. 여기 지점이 제일 맛있어요 추천합니다!,45,1,,,,0,2.9,0,ambiguous,0.5,,menu_without_experience_detail:-1.0 | first_visit:-0.2 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
naver,태양곱창 성수점,reviewer_002217,28,2026-03-04,1.0,,양 많고 맛있어요!!,11,1,,,,0,-10.7,0,low,0.2,,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | photo_without_enough_detail:-0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_001852,15,2026-04-26,,영수증,오 존맛.. 리조또 안느끼하고 계속먹게되여 고기도 먹다보니 감칠맛나게 맛있네염… 굳,46,1,5.0,4.5,실버 레벨,1,13.0,1,high,1.0,5.0,temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
naver,육산장 홍대본점,reviewer_000191,31,2026-04-28,1.0,영수증,나중에 또 올게용 좋아요,13,1,,,,0,-0.6000000000000001,0,low,0.2,,short_generic_but_specific:-0.2 | first_visit:-0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,소문난성수감자탕,reviewer_001549,25,2025-06-27,,,전.. 맛있던데….츄룹,12,0,5.0,4.7,실버 레벨,0,-10.5,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,금금 성수점,reviewer_001143,3,2025-07-21,,,불친절하고 눈치보면서 먹어야하는 곳. 특히 팔에 문신있는 홀보는 직원은 외식업 하면 안됨,49,0,1.0,3.7,브론즈 레벨,1,10.2,1,high,1.0,1.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
kakao,이태리국시 성수,reviewer_001949,1,2026-04-12,,영수증,분위기도 좋고 직원분이 정말 친철하셨어요. 가격대비 음식도 퀄리티 좋고 맛있었습니다! 즉흥적으로 온거지만 만족했어요!,65,1,5.0,5.0,브론즈 레벨,0,10.1,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,3,0,2,0,0,1,0,0,0,0,0,1,0,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
naver,일등식당,reviewer_000286,24,2026-03-31,1.0,예약,"망원동 해장국 1티어 일등식당 이제는 너무 유명해져버려서 웨이팅을 해야하지만 그래도 점심틈새시장을 노리면 웨이팅없이 식사가능 여전히 담백하고 깊은국물에 잡내없는고기, 우거지가 일품 후회없는 한끼",108,1,,,,1,13.899999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | has_photo_with_detail:+0.2,0,6,4,3,0,0,2,0,1,0,2,3,2,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
naver,태양곱창 성수점,reviewer_002192,28,2026-03-18,1.0,,양도 많고 친절하셔서 너무 좋아요! 역시 성수에서 유명한 곳 좋아요!!,39,1,,,,0,-6.8,0,low,0.2,,strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | popularity_only_without_detail:-1 | category_count:+0.7 | waiting_or_popularity_context:+0.2 | photo_without_enough_detail:-0.2,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_002028,2,2026-03-28,,,성수동에 왔다가 처음 들렸는데 숯불대창파스타 진짜 맛있네요. 피자도 색다르고 분위기도 좋아요. 추천합니다.,59,1,5.0,5.0,브론즈 레벨,0,13.5,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,2,3,3,0,0,1,0,1,0,0,0,1,1,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
naver,조선시대,reviewer_000345,37,2026-04-27,3.0,예약,여기 개맛있어요 3번째 방문임ㅋ 일단 복분자주 넘 먹고 싶었는데ㅠㅠ 여기에 팔아가주구 먹어줬습다,53,1,,,,0,4.1,0,high,1.0,,experience_context:+1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | revisit:+0.8 | photo_without_enough_detail:-0.2,1,1,0,1,1,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
kakao,훼미리손칼국수보쌈,reviewer_002517,95,2025-01-03,,,보쌈은 기본은 하구요.밥도 주시니 칼국수 하나가지고 나눠먹었는데 센스있이 나눠주셨어요. 양도 넉넉하게 주신것같아요??파전도 시켰는데 먹느라 사진을 못찍었어요!! 진짜 포식했네요??바쁘신데도 친잘하십니다!!!,115,1,5.0,4.8,골드 레벨,1,10.999999999999998,1,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,0,3,4,1,0,0,1,0,1,0,0,0,1,0,0,6,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
kakao,옥동식 서교점,reviewer_000630,33,2026-03-06,,영수증,한번정도는웨이팅해서드셔보기실. 특히겨울에. 뜨끈하게. 다르긴해요진짜.,38,0,4.0,4.0,실버 레벨,0,5.7,1,high,1.0,4.0,has_sensory_detail:+0.6 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_specific_food_review:+0.5,0,2,0,2,0,0,2,0,1,0,1,1,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
naver,금금 성수점,reviewer_000944,14,2026-04-24,1.0,영수증,"성수에서 이런 한식 스타일 찾기 쉽지 않은데 여긴 진짜 깔끔하고 감각적인 맛 제대로다 들기름, 된장 베이스가 은근한데 자극적이지 않아서 계속 들어가는 느낌 특히 탄내 날 정도로 바싹튀긴게 좋다면 강추에요!! 분위기도 차분해서 밥 먹으면서 쉬는 느낌까지 같이주는 곳",147,1,,,,1,16.8,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,3,3,2,0,0,1,0,1,1,2,0,2,0,0,2,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
naver,각시보쌈,reviewer_000015,1909,2026-04-04,1.0,영수증,이조보쌈과 비교하면 각시보쌈은 항정 부위가 좀 더 많아서 좋았습니다. 맛있는 합정 근처 보쌈집입니다.,56,1,,,,1,-1.2,0,low,0.2,,strong_generic_without_specificity:-1.5 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | first_visit_short_low_specificity:-1 | has_menu:+0.3 | positive_narrative:+2.0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
naver,소문난성수감자탕,reviewer_001793,63,2025-11-23,1.0,영수증,유명한 곳 드디어 방문해 봤어요. 무난하게 맛있었습니다. 주차가 기계식이라고 들어서 주변 다른 공영주차장에 주차했어요. 안쪽 테이블을 담당해 주셨던 직원분이 너무 친절하셔서 기분 좋게 식사할 수 있었습니다.,115,1,,,,0,7.000000000000001,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,2,2,0,2,0,0,0,0,1,0,0,1,6,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
kakao,보끔당 성수점,reviewer_001344,1,2026-02-17,,영수증,매번 올때마다 직원분들도 너무 친절하시고 닭볶음탕 맛은 말모말모??,37,1,5.0,5.0,브론즈 레벨,0,3.0,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
naver,태양곱창 성수점,reviewer_002208,702,2026-03-08,1.0,,2인분에 순대추가햇어요 냥,14,1,,,,0,1.6,0,ambiguous,0.5,,first_visit:-0.2 | has_number_detail:+1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
kakao,소문난성수감자탕,reviewer_001525,314,2025-08-04,,,"1인분 뚝배기 뼈해장국인 아닌 소중대 냄비 감자탕 살점이 실하지 않다 국물에 목숨을 건 육수충 입에 국물은 별 특징이 없다 오디션 프로그램에 제주도푸른밤을 선곡한 듯 무미건조 우거지는 야생에서 자랐는지 턱관절과 레이스를 펼친다 결대로 찢어지는 섬유질의 대명사가 아닌 백악기 억센 물가 야생초처럼 질기다 웨이팅 없이 그냥저냥 밥집으로 맞는데, 웨이팅 40분 하고 입성하면 상 엎고 사장나와 콤보가 나온다 찍어 먹는 소스로 변화폭은 조금 있다 사이다를 넣고 만들어 익힌 깍두기가 설렁탕집 버전이라 좋았고 맵지 않은 고추는 아삭하며 한 입 베어 무는 순간 터지는 수분에 손이 간다",321,1,2.0,4.3,블루 레벨,1,16.9,1,high,1.0,2.0,has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,7,6,2,2,0,4,0,0,1,1,2,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
naver,소문난성수감자탕,reviewer_001829,288,2025-09-18,1.0,영수증,감자탕은 언제나 소문난성수감자탕?? 웨이팅은 빡세지만 기다려서라도 먹어줘야죠 푸짐히 고기 뜯고?? 수제비를 넣고~?? 마지막 볶음밥은 국룰?? 수제비를 먹는 이유 손수제비 직접 뜯어넣어주셔서?? 볶음밥의 참기름은 방앗간 기름병?? 뭐하나 빠지지 않는 내 맛집 입니다??????????,158,1,,,,1,17.3,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,2,10,1,0,0,2,0,0,2,1,1,1,0,1,7,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
kakao,보끔당 성수점,reviewer_001332,7,2025-08-16,,영수증,몇 달 전에 친구랑 같이 왔던 집인데 오랜만에 성수동 왔는데 생각나서 또 온 집입니다 간장찜닭 먹었어요! 자리마다 주문 키오스크 있어서 이것저것 고르기 편하고 배달이랑 홀 둘다하는데 둘 다 찾는 사람들이 많아요 위생 맛 접근성 둘다 괜찮은 것 같습니다 밥도 많이줘용,148,0,5.0,3.9,브론즈 레벨,1,15.600000000000001,1,high,1.0,5.0,account_review_count_under_10:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,3,2,2,0,0,3,0,0,1,1,0,8,3,0,2,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
kakao,태양곱창 성수점,reviewer_002362,21,2026-04-05,,,양념 빠진 전골,8,0,1.0,3.5,실버 레벨,0,-0.6000000000000001,0,low,0.2,0.2,ultra_short_review:-2 | has_menu:+0.3 | has_sensory_detail:+0.6 | short_but_specific_food_review:+0.5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
naver,금금 성수점,reviewer_001042,29,2026-03-21,1.0,,들기름 통밀국수는 고소하고 담백해요 보리된장국수는 짭짤하면서도 깔끔해서 고기랑 같이 먹으면 너무 맛있어요!,59,1,,,,1,9.100000000000001,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,1,4,6,2,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
naver,쭌곱창,reviewer_000391,29,2026-04-25,1.0,영수증,최고에용 요즘같은 날씨 야장자리에 앉아서 호로록 내일은 모르겠고오늘을 즐깁니다????,47,1,,,,1,0.6000000000000001,0,ambiguous,0.5,,first_visit:-0.2 | experience_context:+1.0 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,락희옥 마포본점,reviewer_000573,1,2025-07-01,,영수증,점심에 방문해서 먹었는데 정갈하고 맛있어요~~~,26,1,5.0,5.0,브론즈 레벨,0,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,원조 조박집 본관,reviewer_000182,1202,2025-11-27,13.0,,맛잇고 친절합니당~~~,12,1,,,,0,-8.7,0,low,0.2,,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | category_count:+0.7 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
kakao,능동미나리 성수점,reviewer_001231,233,2025-10-11,,영수증,"절대 웨이팅하고 먹을 맛은 아님. 고기가 부드럽긴한데, 미나리가 억세고 향도 안 남. 곰탕 맛은 좋게 말하면 깔끔하고 나쁘게 말하면 아무 특색이 없음. 재방문 의사도 없음",95,0,2.0,2.4,골드 레벨,1,16.4,1,high,1.0,2.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_100:+1.0,0,2,3,4,0,0,1,0,0,0,1,1,1,1,0,4,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
kakao,황금콩밭,reviewer_000909,1596,2025-12-24,,,두부코스요리!! 재방문의사 홍어삼합!! 굿!! 두부짜글이!! 두부푸딩!!,40,1,4.0,3.6,블루 레벨,0,13.399999999999999,1,high,1.0,4.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,3,2,0,0,1,0,0,0,0,0,1,1,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1
naver,을밀대 평양냉면,reviewer_000275,296,2026-03-10,1.0,영수증,동네맛집. 여름에는 난리부루스지만 지금은 편안하게 냉면 즐기기에 좋은 시기. 유명세만큼 맛있지만 취향은 각자. 굵고 쫄깃한 면발은 내취향 ㅎㅎ,79,1,,,,1,8.3,1,high,1.0,,first_visit:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,4,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
